eval_date,sector,ssi,ssi_dumb,n_entrants,mean_tps_pit,max_tps_pit,n_top_tier,ipd_spread_days,swarm_investors,alpha_k12,alpha_k24,alpha_k6,alpha_k18,alpha_k36,retmom_alpha_k12,retmom_alpha_k24,retmom_alpha_k6,retmom_alpha_k18,retmom_alpha_k36,log_deal_volume,ssi_norm
2012-06-30,IGV,1.5282823,136.0,136,0.072747,0.886691,2,178.0,"Lane Bess|Kalaari Capital|Inventus Capital Partners|Mark Leslie|Alternative-Soft|Simon Equity Partners|Jeff Lunsford|John Vincent|Thomas Falks|NISPO Funds Ltd|Circle P Capital|Ti23|Watson Technology Group|RedHouse Associates|Jared Leto|Jermey Wenokur|Jumpten LLC|Glenn Schiffman|Lukasz Gottwald|Matt Coffin|Narbona Hill Corp.|Mike Herring|European Travel Ventures|Ocean Group|Patriot Realty Investments, LLC|Philip Aarons|Richard Hertz|Scott Banister|Sir Elton John|Stephen Katz|Tom Golisano|Tweed Financial Services|Michael Huskins Family Trust|Erik Biorklund|AF Square, LLC|Diane Siegel Trust|Andreas Koukorinis|Cynthia Watts|Carol Masterson|Aber Whitcomb|Morningstar|Ontario Emerging Technologies Fund|TD Fund|Volition Capital|Mike Olson|BetterWorks (Closed)|Anthem Venture Partners|Telesystem Ltd.|Almaz Capital|New Leaf Venture Partners|The Social+Capital Partnership|Troy Carter|Joe Greenstein|Jim Pallotta|Ludlow Ventures|Smedvig Capital|Motorola Mobility|MMC Ventures|Alleghany Capital|AMD Ventures|Isai|Scott Marlette|Sean Parker|Dustin Moskovitz|Greenspring Associates|Chris Hughes|QuestMark Partners|Matt Gilbert|Justin Yoshimura|Red Swan|Kapor Capital|Jameson Hsu|Philip Rosedale|Ben Kaufman|Andy Rachleff|ALSTIN|Tom KÃ¶hl|TMT Investments|Georgetown Angels|Carlo KÃ¶lzer|Northstar Ventures|Innovation Works|Pittsburgh Equity Partners|Xilinx|Chrysalix SET|Dunn's Foundation for the Advancement of Right Thinking|Carnegie Mellon University|Hermes GPE Environmental Innovation Fund|Angeleno Group|Greener Capital|Dan Scholnick|Innovation Works (China)|Madrone Capital Partners|Jit Saxena|Citi Ventures|Allos Ventures|Arsenal Venture Partners|OnPoint Technologies|Andrew Palmer|BIA Digital Partners|I2A Fund|JP Ventures|Auster Capital Partners|The Crowd Angel|Devdutt Yellurkar|John Ruffolo|Generation Investment Management|Inception Micro Angel Fund-Charlotte|Piedmont Angel Network|Blue Heron Capital|Rose Park Advisors|Starquest Capital|Millry Corporation|HealthTech Capital|SEB Private Equity|American Express|e42 Ventures|MasterCard Worldwide|Globe Capital LLC|Narra Venture Capital|Catapult Partners|Ayala Capital|Samsung Ventures|ICCP Ventures|Ian Bonner|Andreas Rosenlew|Tero OjanperÃ¤|Kaj Hed|Lemhi Ventures|Golden Venture Partners|Illuminate Ventures|Translink Capital|i-Hatch Ventures|Elevate Ventures|Kae Capital|Blu Venture Investors",0.0075649611516055,-0.0037685220595565,0.009101396887675,-0.002803627904878,,0.0108961083989078,0.0028942567031717,0.0055082468662965,0.0110780502352428,-0.0008919087876043,4.919980925828125,0.9619682454750323
2012-06-30,SOXX,0.60534762,32.0,32,0.075597,1.03136,2,179.0,Maveron|Red Swan|Felicis Ventures|Y Combinator|Cambridge Angels group|Imperial Innovations|Robert Sansom|Vanedge Capital|Kopin Corporation|HomeAdvisor|Tango|Rodney Rice|Mike Beaudoin|Allied Minds|Invesco Asset Management|Primo Holdings|Skolkovo|VIR|Highland Capital Partners|Leta Capital|Casey Sturman|Richard Leao|Robert Last|Jonathan Michaud|Jared Sturman|Todd Rulon-Miller|Tom Werbe|Everett Lebherz|Qi3|Angel CoFund|LBA Roundtable EIS Fund 2009|Wren Capital,0.0066857679003571,0.0023429896964789,-0.0005273723113036,-0.0026126530701409,,0.0036223546534172,0.0017585231289972,-0.002100485172493,0.0036694118380794,0.0021498208446354,3.4965075614664802,0.3119441908437105
2012-06-30,XBI,0.1143662,64.0,64,0.053749,1.160761,2,171.0,Judson B. Traphagen|Kaleil Isaza Tuzman|Tim Kendall|Ken Cron|Sarsia Seed Management|Ravi Mhatre|Ken Fox|Matt Ocko|Plough Penny Partners|Patrick Spain|Investinor|Chris Burch|Finistere Ventures|Advent Life Sciences|Ontario Emerging Technologies Fund|Qiagen|Henderson Global Investors|Northwater Capital|DuPont Capital Management|TL Ventures|North Country Angels|Beacon Angels|Cherrystone|Access BridgeGap Ventures|Decheng Capital|KLP Enterprises|Beringea Private Equity|Michael Grundman|James Brown|AVG Ventures|Dennis Stone|Ooga Labs|Arsenal Venture Partners|Mitsui Global Investment|Foresite Capital|Samuel H. Maslak|Momentum Bioscience|NantWorks|Ballast Point Ventures|RA Capital Management|Hunt BioVentures|Bbt Capital Management|MentorTech Ventures|Wheatley MedTech Partners|Wheatley New York Partners|Durand Venture Associates|Astellas Pharma|Enso Ventures|Open Prairie Ventures|JAFCO|Premera Blue Cross|Blue Cross|Founder's Co-op|Blue Shield of Nebraska|Techstars|Brightline Ventures|Upstate Carolina Angel Network|iNetworks 360|Docor International Management|Heliant Ventures|The Running Company|Competitor Group|Ipsen|The Angels' Forum,0.0163367123266101,0.0020175087846434,0.0110841997865312,0.0046446652648384,,0.0135822760860774,0.0100629426825546,0.0012908025180351,0.0143454776421339,0.0036372555701802,4.174387269895637,0.01476478307765023
2012-06-30,XLF,0.71842031,46.0,46,0.100188,2.180224,3,174.0,Joanne Wilson|Scott Becker|Eric Schmidt|Dave Cohen|Howard Lindzon|Capital R Investments|Marty Schoffstall|Great Oaks Venture Capital|Curtis Arnold|David S. Kidder|Josh Resnick|Kai Huang|Cabiedes & Partners|FranÃ§ois Derbaix|Victory Park Capital|Matrix Partners|Javier GÃÂ³mez Navarro|Bernardo HernÃÂ¡ndez|Luis Chicharro|VantagePoint Capital Partners|Escalate Capital Partners|Triple Point|Clayton Christensen|Jonathan Golden|Thayer Street Partners|Derek Schueren|Chris Klomp|Blumberg Capital|iNovia Capital|Tikhon Bernstam|Paul Buchheit|Alexis Ohanian|Y Combinator|Harjeet Taggar|Garry Tan|Elad Gil|CrunchFund|Bill Boebel|Kevin Hale|High Line Venture Partners|Insight Venture Partners|SeventySix Captial|Bee Partners|Pentech Ventures|Daniel Aegerter|Newion Investments,-0.000469559176953,-0.0019564485278239,-0.0009690744474261,0.0005003256949284,,-0.0003255256005229,-0.0019848703144131,0.0004509874118023,1.5011325098848552e-05,-0.0013858380095365,3.8501476017100584,0.11289463544127881
2012-09-30,FDN,0.57261932,59.0,59,0.244622,2.896687,8,177.0,K Cube Ventures|Viki|Dundee Venture Capital|Bullpen Capital|Prism Venture Management|MuckerLab|Longfellow Venture Partners|Movistar|Private Investment|Allegro Investment Fund|Battery Ventures|Originate Ventures|Innovation Ventures|Jay Baer|Barry Silbert|Steve Garfield|Old Willow Partners|SRI International|Stan Shuman|Phil knight|819 Capital|WWE|Gordy Crawford|Hosain Rahman|Duff Ackerman & Goodrich|Pinnacle Ventures|Shasta Ventures|Allen & Company|Philip Kaplan|Freestyle Capital|Inventures|David Lee|Radar Partners|Granite Ventures|Kenneth Lerer|Michele Casucci|Giulio Valiante|Vertis|Greehey & Co.|Tom Meredith|Mark Winkleman|Herb Simon|Paul Hoffman|Alchemist Accelerator|NALA Investments|Omar Epps|Floyd Mayweather|Meakem Becker Venture Capital|GGV Capital|MentorTech Ventures|Matrix Partners|SoftTech VC|Javelin Venture Partners|Cedar Grove Investments|Second Ave Partners|Mike Slade|Mike McCue|Tom Hughes|Rich Barton,0.0047362794720804,0.0029498696935213,0.0009088856219365,0.0086571551157038,,-0.0017609790454906,0.0075306686763884,,,-0.0057776942187722,4.0943445622221,0.07968771041845635
2012-09-30,IGV,0.0415871,122.0,122,0.031326,2.805423,2,180.0,ALSTIN|Georgetown Angels|Tom KÃ¶hl|Carlo KÃ¶lzer|TMT Investments|Northstar Ventures|Chrysalix SET|Hermes GPE Environmental Innovation Fund|Innovation Works|Carnegie Mellon University|Xilinx|Dunn's Foundation for the Advancement of Right Thinking|Pittsburgh Equity Partners|Greener Capital|Angeleno Group|Dan Scholnick|Madrone Capital Partners|Innovation Works (China)|Arsenal Venture Partners|Andrew Palmer|Citi Ventures|OnPoint Technologies|Allos Ventures|Jit Saxena|BIA Digital Partners|I2A Fund|JP Ventures|The Crowd Angel|Auster Capital Partners|John Ruffolo|Devdutt Yellurkar|Generation Investment Management|Inception Micro Angel Fund-Charlotte|Piedmont Angel Network|Blue Heron Capital|Rose Park Advisors|Starquest Capital|HealthTech Capital|Millry Corporation|SEB Private Equity|MasterCard Worldwide|e42 Ventures|American Express|Globe Capital LLC|Catapult Partners|ICCP Ventures|Samsung Ventures|Ian Bonner|Narra Venture Capital|Ayala Capital|Lemhi Ventures|Kaj Hed|Tero OjanperÃ¤|Andreas Rosenlew|Golden Venture Partners|Illuminate Ventures|i-Hatch Ventures|Translink Capital|Elevate Ventures|Kae Capital|Blu Venture Investors|Jove Equity Partners|Aaron Levie|Nancy Pierce|Elad Gil|Hatteras Funds|Sands Capital Ventures|Astor Capital Group|Chris Logan|Cipio Partners|Time Warner Investments|A-Grade Investments|Eniac Ventures|AngelVision Investors|Cantora|DEV|Relevance Capital|Parrot|Edastra Venture Capital|Matt Turck|Richard Dale|Real Ventures|Formation 8|K5 Ventures|Logan Capital AG|netSTART Venture|Pivotal Investments|Christoph Janz|Prostor Capital|thetime|Zohar Gilon|Terry Garnett|Steven Luczo|Jim Davidson|ASAHI Net|GSV Capital|Open Field Capital|Level Equity|Steve Brown|Good Ventures|FranÃ§ois Stieger|OrbiMed Advisors|Triage Ventures|The North West Fund|Venture Partners|FundaciÃ³n Chile|SVB Capital|Scott McNealy|William Hearts II|Lead Edge Capital|Eastern Advisors Private Fund|Novus Energy Partners|Start Up Farms International|ClearSky Power & Technology Fund|Jeremie LR|Draper Associates|Allen & Company|Jason Seats|Chase Fraser|John Ives|Clarion Direct Investment|Omnivore Capital,0.0028942567031717,-0.0008919087876043,0.0110780502352428,-0.0041517115419981,,0.009101396887675,-0.002803627904878,,,0.0001654341565515,4.812184355372417,0.0
2012-09-30,SOXX,0.36476967,16.0,16,0.054633,0.545747,2,106.0,Highland Capital Partners|Leta Capital|Casey Sturman|Everett Lebherz|Jared Sturman|Jonathan Michaud|Richard Leao|Robert Last|Todd Rulon-Miller|Tom Werbe|Angel CoFund|LBA Roundtable EIS Fund 2009|Qi3|Wren Capital|FLOODGATE|Roger McNamee,0.0017585231289972,0.0021498208446354,0.0036694118380794,-0.0031132962309381,,-0.0005273723113036,-0.0026126530701409,,,0.0045193909353269,2.833213344056216,0.18797097038636626
2012-09-30,XBI,0.18378826,50.0,50,0.083706,1.093064,4,172.0,"Ballast Point Ventures|Hunt BioVentures|Bbt Capital Management|RA Capital Management|MentorTech Ventures|Wheatley New York Partners|Wheatley MedTech Partners|Durand Venture Associates|Astellas Pharma|Enso Ventures|JAFCO|Open Prairie Ventures|Blue Cross|Blue Shield of Nebraska|Techstars|Premera Blue Cross|Founder's Co-op|Brightline Ventures|Upstate Carolina Angel Network|Heliant Ventures|iNetworks 360|Docor International Management|Competitor Group|The Running Company|Ipsen|The Angels' Forum|Gund Investment, LLC|eCAPITAL Entrepreneurial Partners AG|Fraunhofer Venture|Reservoir Venture Partners|KI Investment Holdings|SJF Ventures|BioMed Ventures|Bee Partners|Founder Collective|de Anda Capital|Dave Brown|Peterson Ventures|IA Ventures|Andy Palmer|500 Startups|Ed Park|O'Reilly AlphaTech Ventures|Rick Webb|Mid Atlantic Angel Fund|International Biotechnology Trust|Arkin Holdings|BioGenerator|Helix Fund|Sands Capital Ventures",0.0100629426825546,0.0036372555701802,0.0143454776421339,0.0087750579274922,,0.0110841997865312,0.0046446652648384,,,0.0034534765466238,3.9318256327243257,0.03233391891588038
2012-09-30,XLF,0.14441123,42.0,42,0.061539,0.811797,4,163.0,Triple Point|Clayton Christensen|Jonathan Golden|Thayer Street Partners|Derek Schueren|Chris Klomp|iNovia Capital|Blumberg Capital|Harjeet Taggar|Kevin Hale|Y Combinator|High Line Venture Partners|Paul Buchheit|Elad Gil|Garry Tan|Alexis Ohanian|CrunchFund|Bill Boebel|Tikhon Bernstam|Insight Venture Partners|Bee Partners|SeventySix Captial|Daniel Aegerter|Pentech Ventures|Newion Investments|Jeff Parker|Roland Beaulieu|Bainco International Investors|New Enterprise Associates|Mark Cuban|MentorTech Ventures|Carlos Blanco|Marek Fodor|Longworth Venture Partners|Personal Capital|Lee Fentress|The Doyle Investment Group|Baseline Ventures|Renren|Adam Townsend|Ribbit Capital|Deciens Capital,-0.0019848703144131,-0.0013858380095365,1.5011325098848552e-05,-0.0014829362928755,,-0.0009690744474261,0.0005003256949284,,,0.0036918433871852,3.7612001156935624,0.0
2012-12-31,FDN,1.31450758,66.0,66,0.214337,2.783268,7,171.0,819 Capital|Stan Shuman|SRI International|Phil knight|Hosain Rahman|Gordy Crawford|WWE|Allen & Company|Duff Ackerman & Goodrich|Shasta Ventures|Pinnacle Ventures|Philip Kaplan|Freestyle Capital|Inventures|David Lee|Kenneth Lerer|Radar Partners|Granite Ventures|Vertis|Giulio Valiante|Michele Casucci|Greehey & Co.|Mark Winkleman|Herb Simon|Tom Meredith|Paul Hoffman|Alchemist Accelerator|Floyd Mayweather|NALA Investments|Omar Epps|GGV Capital|Meakem Becker Venture Capital|MentorTech Ventures|Matrix Partners|Javelin Venture Partners|SoftTech VC|Tom Hughes|Mike Slade|Mike McCue|Cedar Grove Investments|Second Ave Partners|Rich Barton|Startobaza|Anri Fund|Incubate Fund|Riverwood Capital|Aaron Lacheta|Cory Lanou|Justin Sanger|Darrin Ginsberg|Timothy Draper|SingTel Innov8|Gary Vaynerchuk|Greg Coleman|Oak Investment Partners|John Batelle|Jonah Peretti|New Enterprise Associates|CyberAgent|Participant Media|Capricorn Investment Group|Intertainment Media|Guggenheim Partners|Horizon Ventures|Julian Ranger|Marco Sodi,0.0075306686763884,-0.0057776942187722,,,,0.0009088856219365,0.0086571551157038,,,,4.204692619390966,0.18293147946511099
2012-12-31,IGV,0.14594841,150.0,150,0.064845,2.697053,5,172.0,"Aaron Levie|Sands Capital Ventures|Elad Gil|Hatteras Funds|Jove Equity Partners|Nancy Pierce|Chris Logan|Astor Capital Group|Cipio Partners|DEV|Eniac Ventures|Cantora|A-Grade Investments|AngelVision Investors|Time Warner Investments|Relevance Capital|Parrot|Edastra Venture Capital|Richard Dale|Matt Turck|Real Ventures|Formation 8|Logan Capital AG|netSTART Venture|K5 Ventures|Pivotal Investments|Christoph Janz|Prostor Capital|Zohar Gilon|thetime|Jim Davidson|Terry Garnett|Steven Luczo|GSV Capital|ASAHI Net|Level Equity|Open Field Capital|Good Ventures|Steve Brown|FranÃ§ois Stieger|OrbiMed Advisors|Triage Ventures|The North West Fund|Venture Partners|FundaciÃ³n Chile|Scott McNealy|William Hearts II|SVB Capital|Lead Edge Capital|Eastern Advisors Private Fund|Novus Energy Partners|Start Up Farms International|ClearSky Power & Technology Fund|Jeremie LR|Chase Fraser|Draper Associates|Allen & Company|Jason Seats|Clarion Direct Investment|John Ives|Omnivore Capital|Middle East Venture Partners (MEVP)|Sansar Private Equity Partners|Arc90|Ignition Capital|XSeed Capital|Anand Rajaraman|Venky Harinarayan|Compass|Domain Associates|Promus Ventures|Pacific Partners|SeriesG|MkII Ventures|The University of Melbourne|Carolyn Bivens|Peter Seidel|Bluff Point Associates|Augury Capital|Jeffrey LeSage|Michael DiGregorio|Martin Sarafa|Geoff Judge|Axel Johnson|Birchmere Ventures|Goal Holdings Corporation|NWZ Publishing House|KIZOO|PDV Inter-Media Ventures|Charles Forman|David Karp|Chicago Ventures|Archimedia Investments|Kumar Malavalli|Sanjog Gad|Rob Thomas|New Dominion Angels|Willem Hendrickx|GGV Capital|Capital Factory|Zvi Schreiber|Kamal Kirpalani|Laurent Dassault|OurCrowd|Xavier Niel|eFounders|Laurent Asscher|Venrex Investment Management|Samos Investments|GrowthWorks Atlantic Venture Fund|TTV Capital|Health Insight Capital|BlueCross BlueShield Venture Partners|Thayer Ventures|Altimeter Capital|Brad Gerstner|David Sacks|Drew Houston|Tien Tzuo|Jawed Karim|Jeremy Stoppelman|Kris Duggan|Narrow River Management|Lee Linden|Lundbeckfond Ventures|Paul Buchheit|SR One|Osage University Partners|Robert Jetmundsen|Robert S. Cramer, Jr.|New Zealand Venture Investment Fund|Weta Digital|Sparkbox Ventures|Valar Ventures|Concur Technologies|Delta-V Capital|Amreesh Modi|Adam Erlebacher|Hyde Park Angels|Hyde Park Venture Partners|Queensland Investment Corporation|Henry J. Feinberg|Magic Investments|Bob Rosenschein|Aberdare Ventures|West Health Investment Fund|EDB Investments|Todd Vernon|Dan Jones|Tango Ventures",-0.002803627904878,0.0001654341565515,,,,0.0110780502352428,-0.0041517115419981,,,,5.017279836814924,0.06752713419413471
2012-12-31,SOXX,0.86367953,6.0,6,0.360209,0.766889,2,100.0,FLOODGATE|Roger McNamee|Egan-Managed Capital|Long River Ventures|CrunchFund|Open Ocean,-0.0026126530701409,0.0045193909353269,,,,0.0036694118380794,-0.0031132962309381,,,,1.9459101490553132,0.4450662780075458
2012-12-31,XBI,0.18286356,56.0,56,0.044169,0.71378,4,178.0,"Gund Investment, LLC|eCAPITAL Entrepreneurial Partners AG|Reservoir Venture Partners|Fraunhofer Venture|SJF Ventures|KI Investment Holdings|BioMed Ventures|Bee Partners|Founder Collective|Peterson Ventures|de Anda Capital|Dave Brown|Ed Park|500 Startups|IA Ventures|Andy Palmer|Rick Webb|O'Reilly AlphaTech Ventures|Mid Atlantic Angel Fund|International Biotechnology Trust|Arkin Holdings|BioGenerator|Helix Fund|Sands Capital Ventures|CM-CIC Capital Prive|Metabrain Research|Baxter International|Themes Investment Partners|Hopen Life Science Ventures|JK&B Capital|Michael Mittelman|Kuzari Group|EJ Funds|Prostor Capital|Biotechnology Value Fund|TVC Capital|Bill & Melinda Gates Foundation|Correlation Ventures|Chicago Ventures|Hyde Park Angels|Pritzker Group Venture Capital|Fidelity Growth Partners Asia|Numoda Capital Innovations|INKEF Capital|CyberAgent|Private Investors|RTAventures|Piton Capital|Point Nine Capital|Angel Capital Group|Dundee Venture Capital|Watson Technology Group|Savitr Capital|City Hill Ventures|Silicon Valley Bank|Colt Ventures",0.0046446652648384,0.0034534765466238,,,,0.0143454776421339,0.0087750579274922,,,,4.04305126783455,0.03209989849197462
2012-12-31,XLF,0.34210082,44.0,44,0.143826,1.332963,8,152.0,Jeff Parker|Bainco International Investors|Roland Beaulieu|New Enterprise Associates|Mark Cuban|MentorTech Ventures|Carlos Blanco|Marek Fodor|Longworth Venture Partners|Adam Townsend|Baseline Ventures|Personal Capital|Lee Fentress|The Doyle Investment Group|Renren|Deciens Capital|Ribbit Capital|Aaron Levie|Netprice Partners|Kevin Henrikson|Michael Saunders|Pejman Nozad|Western Technology Investment|Digital Garage|Chris Dixon|Dan Rose|Adam Draper|Farzad Nazem|GVA|Draper Fisher Jurvetson (DFJ)|Intel Capital|Jack Abraham|General Catalyst Partners|Andreessen Horowitz|Javelin Venture Partners|Peterson Ventures|Neue Zurcher Zeitung|Ideon Financial Solutions|Inception Capital|Angel CoFund|Primus Capital|Topping Capital|David Fisher|James Gray,0.0005003256949284,0.0036918433871852,,,,1.5011325098848552e-05,-0.0014829362928755,,,,3.8066624897703196,0.03888108214871075
