funding_round_id,funded_object_id,investor_object_id,object_id,funded_at,funding_round_type,investor_name,company_name,category_code,category_norm,etf_primary,sector_name,confidence
12196,c:36192,f:650,c:36192,2007-06-07,series-a,Vesbridge Partners,Storspeed,software,software,IGV,saas,0.7
12201,c:16323,f:2214,c:16323,2007-09-28,series-b,CM Capital Investments,Mantara,software,software,IGV,saas,0.7
12201,c:16323,f:1290,c:16323,2007-09-28,series-b,Southern Cross Venture Partners,Mantara,software,software,IGV,saas,0.7
12201,c:16323,f:116,c:16323,2007-09-28,series-b,Mohr Davidow Ventures,Mantara,software,software,IGV,saas,0.7
12201,c:16323,f:1798,c:16323,2007-09-28,series-b,Tivsco,Mantara,software,software,IGV,saas,0.7
12209,c:42393,f:4538,c:42393,2007-07-09,series-b,Meruelo Capital Partners,ExaDigm,hardware,hardware,SOXX,semiconductors,0.7
12209,c:42393,f:230,c:42393,2007-07-09,series-b,Valhalla Partners,ExaDigm,hardware,hardware,SOXX,semiconductors,0.7
12209,c:42393,f:1976,c:42393,2007-07-09,series-b,Dunrath Capital,ExaDigm,hardware,hardware,SOXX,semiconductors,0.7
12225,c:42446,f:381,c:42446,2007-11-01,series-a,Commonwealth Capital Ventures,HubCast,enterprise,enterprise,IGV,saas,0.7
12225,c:42446,f:572,c:42446,2007-11-01,series-a,Ascent Venture Partners,HubCast,enterprise,enterprise,IGV,saas,0.7
12227,c:13039,f:420,c:13039,2007-01-01,series-b,Genesis Partners,LucidLogix Technologies,software,software,IGV,saas,0.7
12227,c:13039,f:367,c:13039,2007-01-01,series-b,Intel Capital,LucidLogix Technologies,software,software,IGV,saas,0.7
12227,c:13039,f:863,c:13039,2007-01-01,series-b,Giza Venture Capital,LucidLogix Technologies,software,software,IGV,saas,0.7
12235,c:42454,f:417,c:42454,2007-03-26,series-b,Longworth Venture Partners,Marathon Technologies,software,software,IGV,saas,0.7
12235,c:42454,f:562,c:42454,2007-03-26,series-b,Sierra Ventures,Marathon Technologies,software,software,IGV,saas,0.7
12235,c:42454,f:111,c:42454,2007-03-26,series-b,Atlas Venture,Marathon Technologies,software,software,IGV,saas,0.7
12238,c:34275,f:243,c:34275,2010-02-23,series-b,North Bridge Venture Partners,Currensee,finance,finance,XLF,fintech,0.7
12238,c:34275,f:1618,c:34275,2010-02-23,series-b,Egan-Managed Capital,Currensee,finance,finance,XLF,fintech,0.7
12239,c:42457,f:4547,c:42457,2007-11-06,series-b,Rockford Capital,V.i. Laboratories,software,software,IGV,saas,0.7
12239,c:42457,f:572,c:42457,2007-11-06,series-b,Ascent Venture Partners,V.i. Laboratories,software,software,IGV,saas,0.7
12239,c:42457,f:309,c:42457,2007-11-06,series-b,Core Capital Partners,V.i. Laboratories,software,software,IGV,saas,0.7
12244,c:15259,f:4549,c:15259,2010-02-01,series-b,Temasek,SecondMarket,finance,finance,XLF,fintech,0.7
12248,c:40200,f:636,c:40200,2007-11-19,series-b,Bain Capital Ventures,Centice,biotech,biotech,XBI,biotech,0.7
12248,c:40200,f:147,c:40200,2007-11-19,series-b,Sigma Partners,Centice,biotech,biotech,XBI,biotech,0.7
12249,c:32297,f:572,c:32297,2007-10-24,series-b,Ascent Venture Partners,Interactive Supercomputing,enterprise,enterprise,IGV,saas,0.7
12249,c:32297,f:573,c:32297,2007-10-24,series-b,Flagship Ventures,Interactive Supercomputing,enterprise,enterprise,IGV,saas,0.7
12249,c:32297,f:3968,c:32297,2007-10-24,series-b,Fletcher Spaght Ventures,Interactive Supercomputing,enterprise,enterprise,IGV,saas,0.7
12249,c:32297,f:1580,c:32297,2007-10-24,series-b,Rock Maple Ventures,Interactive Supercomputing,enterprise,enterprise,IGV,saas,0.7
12249,c:32297,f:131,c:32297,2007-10-24,series-b,CommonAngels,Interactive Supercomputing,enterprise,enterprise,IGV,saas,0.7
12254,c:24884,f:493,c:24884,2007-04-05,series-b,Panorama Capital,Vyatta,software,software,IGV,saas,0.7
12254,c:24884,f:4430,c:24884,2007-04-05,series-b,Velocity Interactive Group,Vyatta,software,software,IGV,saas,0.7
12254,c:24884,f:503,c:24884,2007-04-05,series-b,Comcast Ventures,Vyatta,software,software,IGV,saas,0.7
12254,c:24884,f:1462,c:24884,2007-04-05,series-b,ArrowPath Venture Partners,Vyatta,software,software,IGV,saas,0.7
12272,c:8337,f:12,c:8337,2010-02-22,series-b,Austin Ventures,Innography,enterprise,enterprise,IGV,saas,0.7
12272,c:8337,f:648,c:8337,2010-02-22,series-b,Covera Ventures,Innography,enterprise,enterprise,IGV,saas,0.7
12275,c:40089,f:191,c:40089,2007-03-01,series-b,Venrock,A la Mobile,software,software,IGV,saas,0.7
12277,c:25415,f:2626,c:25415,2006-11-17,series-a,Murphree Venture Partners,Accellos,software,software,IGV,saas,0.7
12277,c:25415,f:8,c:25415,2006-11-17,series-a,Centennial Ventures,Accellos,software,software,IGV,saas,0.7
12278,c:25447,f:2982,c:25447,2004-09-16,series-a,POSCO BioVentures,Accera,biotech,biotech,XBI,biotech,0.7
12279,c:25447,f:2983,c:25447,2006-08-16,series-b,Inventages Venture Capital Investment Inc.,Accera,biotech,biotech,XBI,biotech,0.7
12287,c:27280,f:297,c:27280,2004-07-01,series-b,KB Partners,Accumetrics,biotech,biotech,XBI,biotech,0.7
12287,c:27280,f:2750,c:27280,2004-07-01,series-b,Telegraph Hill Partners,Accumetrics,biotech,biotech,XBI,biotech,0.7
12287,c:27280,f:2294,c:27280,2004-07-01,series-b,Essex Woodlands Health Ventures,Accumetrics,biotech,biotech,XBI,biotech,0.7
12287,c:27280,f:4553,c:27280,2004-07-01,series-b,Pinto Technology Ventures,Accumetrics,biotech,biotech,XBI,biotech,0.7
12287,c:27280,f:1024,c:27280,2004-07-01,series-b,Fisher Investments,Accumetrics,biotech,biotech,XBI,biotech,0.7
12316,c:42510,f:1050,c:42510,2010-04-13,series-a,RBC Venture Partners,VM6 Software,enterprise,enterprise,IGV,saas,0.7
12316,c:42510,f:62,c:42510,2010-04-13,series-a,Ignition Partners,VM6 Software,enterprise,enterprise,IGV,saas,0.7
12334,c:42529,f:130,c:42529,2007-08-30,series-a,VantagePoint Capital Partners,Grocery Shopping Network,software,software,IGV,saas,0.7
12340,c:9745,f:83,c:9745,2007-02-20,series-b,Columbia Capital,Envysion,software,software,IGV,saas,0.7
12340,c:9745,f:57,c:9745,2007-02-20,series-b,High Country Venture,Envysion,software,software,IGV,saas,0.7
12340,c:9745,f:1381,c:9745,2007-02-20,series-b,Bear Equity,Envysion,software,software,IGV,saas,0.7
12345,c:42550,f:2407,c:42550,2007-12-01,series-a,Gimv,Movea,hardware,hardware,SOXX,semiconductors,0.7
12345,c:42550,f:396,c:42550,2007-12-01,series-a,I-Source Gestion,Movea,hardware,hardware,SOXX,semiconductors,0.7
12345,c:42550,f:2911,c:42550,2007-12-01,series-a,CEA Investissement,Movea,hardware,hardware,SOXX,semiconductors,0.7
12347,c:42555,f:814,c:42555,2007-04-18,series-a,D.E. Shaw & Co.,PanTerra Networks,software,software,IGV,saas,0.7
12366,c:34369,f:116,c:34369,2005-05-01,series-b,Mohr Davidow Ventures,Adamas Pharmaceuticals,biotech,biotech,XBI,biotech,0.7
12369,c:20847,f:454,c:20847,2007-01-10,series-a,JMI Equity,Nimsoft,software,software,IGV,saas,0.7
12369,c:20847,f:696,c:20847,2007-01-10,series-a,Northzone,Nimsoft,software,software,IGV,saas,0.7
12372,c:22299,f:111,c:22299,2004-08-01,series-a,Atlas Venture,Active Endpoints,enterprise,enterprise,IGV,saas,0.7
12372,c:22299,f:243,c:22299,2004-08-01,series-a,North Bridge Venture Partners,Active Endpoints,enterprise,enterprise,IGV,saas,0.7
12373,c:22299,f:111,c:22299,2005-11-07,series-b,Atlas Venture,Active Endpoints,enterprise,enterprise,IGV,saas,0.7
12373,c:22299,f:243,c:22299,2005-11-07,series-b,North Bridge Venture Partners,Active Endpoints,enterprise,enterprise,IGV,saas,0.7
12380,c:29333,f:509,c:29333,2007-10-09,series-b,Sofinnova Ventures,Catalyst Mobile,software,software,IGV,saas,0.7
12380,c:29333,f:443,c:29333,2007-10-09,series-b,DCM,Catalyst Mobile,software,software,IGV,saas,0.7
12389,c:40466,f:272,c:40466,2007-09-21,series-a,Polaris Partners,Adimab,biotech,biotech,XBI,biotech,0.7
12389,c:40466,f:2257,c:40466,2007-09-21,series-a,SV Life Sciences,Adimab,biotech,biotech,XBI,biotech,0.7
12391,c:30444,f:316,c:30444,2002-01-31,series-a,New Enterprise Associates,Approva,enterprise,enterprise,IGV,saas,0.7
12391,c:30444,f:83,c:30444,2002-01-31,series-a,Columbia Capital,Approva,enterprise,enterprise,IGV,saas,0.7
12391,c:30444,f:127,c:30444,2002-01-31,series-a,Novak Biddle Venture Partners,Approva,enterprise,enterprise,IGV,saas,0.7
12406,c:15459,f:3806,c:15459,2012-10-20,series-a,PROfounders Capital,Busuu,social,social,FDN,consumer_internet,0.7
12416,c:42672,f:1255,c:42672,2007-10-10,series-b,Vertex Venture Capital,Octavian,software,software,IGV,saas,0.7
12416,c:42672,f:773,c:42672,2007-10-10,series-b,Gemini Israel ventures,Octavian,software,software,IGV,saas,0.7
12416,c:42672,f:245,c:42672,2007-10-10,series-b,Carmel Ventures,Octavian,software,software,IGV,saas,0.7
12457,c:28123,f:2977,c:28123,2007-01-01,series-a,Shenzhen Fortune Venture Capital,ChinaNetCenter,software,software,IGV,saas,0.7
12457,c:28123,f:3267,c:28123,2007-01-01,series-a,Shenzhen Capital Group,ChinaNetCenter,software,software,IGV,saas,0.7
12459,c:23107,f:2208,c:23107,2007-06-19,series-b,Boston Millennia Partners,SensorLogic,enterprise,enterprise,IGV,saas,0.7
12459,c:23107,f:11,c:23107,2007-06-19,series-b,Sevin Rosen Funds,SensorLogic,enterprise,enterprise,IGV,saas,0.7
12459,c:23107,f:2360,c:23107,2007-06-19,series-b,Startech Early Ventures,SensorLogic,enterprise,enterprise,IGV,saas,0.7
12459,c:23107,f:2443,c:23107,2007-06-19,series-b,UPS Strategic Enterprise Fund,SensorLogic,enterprise,enterprise,IGV,saas,0.7
12459,c:23107,f:561,c:23107,2007-06-19,series-b,Star Ventures,SensorLogic,enterprise,enterprise,IGV,saas,0.7
12459,c:23107,f:648,c:23107,2007-06-19,series-b,Covera Ventures,SensorLogic,enterprise,enterprise,IGV,saas,0.7
12470,c:42796,f:1145,c:42796,2007-11-09,series-a,Creandum,Cint,software,software,IGV,saas,0.7
12486,c:42860,f:94,c:42860,2007-03-12,series-b,Lightspeed Venture Partners,Blaze DFM,hardware,hardware,SOXX,semiconductors,0.7
12486,c:42860,f:649,c:42860,2007-03-12,series-b,El Dorado Ventures,Blaze DFM,hardware,hardware,SOXX,semiconductors,0.7
12486,c:42860,f:25,c:42860,2007-03-12,series-b,Mobius Venture Capital,Blaze DFM,hardware,hardware,SOXX,semiconductors,0.7
12488,c:3962,f:552,c:3962,2007-07-23,series-b,Altos Ventures,GuardianEdge Technologies,software,software,IGV,saas,0.7
12488,c:3962,f:609,c:3962,2007-07-23,series-b,Thomvest Ventures,GuardianEdge Technologies,software,software,IGV,saas,0.7
12488,c:3962,f:51,c:3962,2007-07-23,series-b,Cardinal Venture Capital,GuardianEdge Technologies,software,software,IGV,saas,0.7
12488,c:3962,f:2586,c:3962,2007-07-23,series-b,Black River Asset Management,GuardianEdge Technologies,software,software,IGV,saas,0.7
12493,c:42866,f:4597,c:42866,2007-07-04,series-b,The Fishman Group,QualiSystems,software,software,IGV,saas,0.7
12493,c:42866,f:4598,c:42866,2007-07-04,series-b,Altshuler Shaham,QualiSystems,software,software,IGV,saas,0.7
12493,c:42866,f:4599,c:42866,2007-07-04,series-b,Tao Tsuot,QualiSystems,software,software,IGV,saas,0.7
12496,c:16406,f:1809,c:16406,2007-02-05,series-b,Country Insurance & Financial Services,"RiverGlass, Inc.",software,software,IGV,saas,0.7
12496,c:16406,f:902,c:16406,2007-02-05,series-b,Illinois Ventures,"RiverGlass, Inc.",software,software,IGV,saas,0.7
12496,c:16406,f:905,c:16406,2007-02-05,series-b,RPM Ventures,"RiverGlass, Inc.",software,software,IGV,saas,0.7
12496,c:16406,f:4601,c:16406,2007-02-05,series-b,Illinois Finance Authority,"RiverGlass, Inc.",software,software,IGV,saas,0.7
12497,c:42869,f:2469,c:42869,2007-06-19,series-b,Seraphim Capital,Handmade Mobile Entertainment,social,social,FDN,consumer_internet,0.7
12497,c:42869,f:505,c:42869,2007-06-19,series-b,Doughty Hanson Technology Ventures,Handmade Mobile Entertainment,social,social,FDN,consumer_internet,0.7
12498,c:36590,f:94,c:36590,2005-02-03,series-b,Lightspeed Venture Partners,Pivot3,hardware,hardware,SOXX,semiconductors,0.7
12498,c:36590,f:951,c:36590,2005-02-03,series-b,InterWest Partners,Pivot3,hardware,hardware,SOXX,semiconductors,0.7
12533,c:42958,f:2619,c:42958,2010-03-01,series-a,Nth Power,Tempronics,hardware,hardware,SOXX,semiconductors,0.7
12534,c:17501,f:635,c:17501,2010-02-28,series-b,Vista Ventures,Shocking Technologies,hardware,hardware,SOXX,semiconductors,0.7
12534,c:17501,f:1890,c:17501,2010-02-28,series-b,ARCH Venture Partners,Shocking Technologies,hardware,hardware,SOXX,semiconductors,0.7
12534,c:17501,f:333,c:17501,2010-02-28,series-b,ATA Ventures,Shocking Technologies,hardware,hardware,SOXX,semiconductors,0.7
12534,c:17501,f:635,c:17501,2010-02-28,series-b,Vista Ventures,Shocking Technologies,hardware,hardware,SOXX,semiconductors,0.7
12534,c:17501,f:4609,c:17501,2010-02-28,series-b,SkyLake Incuvest,Shocking Technologies,hardware,hardware,SOXX,semiconductors,0.7
12549,c:42978,f:121,c:42978,2007-05-20,series-a,Opus Capital,Hingi,software,software,IGV,saas,0.7
12551,c:32732,f:2866,c:32732,2007-07-12,series-a,Lacuna,Mocapay,software,software,IGV,saas,0.7
12553,c:42986,f:4412,c:42986,2007-01-29,series-a,PONTIS Venture Partners Management,Lixto Software,software,software,IGV,saas,0.7
12555,c:19068,f:48,c:19068,2010-03-02,series-b,Benchmark,Scale Computing,enterprise,enterprise,IGV,saas,0.7
12555,c:19068,f:472,c:19068,2010-03-02,series-b,Blue Chip Venture Company,Scale Computing,enterprise,enterprise,IGV,saas,0.7
12555,c:19068,f:614,c:19068,2010-03-02,series-b,CID Group,Scale Computing,enterprise,enterprise,IGV,saas,0.7
12555,c:19068,f:3155,c:19068,2010-03-02,series-b,Spring Mill Venture Partners,Scale Computing,enterprise,enterprise,IGV,saas,0.7
12580,c:15347,f:504,c:15347,2007-06-11,series-a,G-51 Capital,ReachForce,enterprise,enterprise,IGV,saas,0.7
12588,c:43053,f:773,c:43053,2007-06-01,series-a,Gemini Israel ventures,ConteXtream,software,software,IGV,saas,0.7
12588,c:43053,f:509,c:43053,2007-06-01,series-a,Sofinnova Ventures,ConteXtream,software,software,IGV,saas,0.7
12588,c:43053,f:340,c:43053,2007-06-01,series-a,Benhamou Global Ventures,ConteXtream,software,software,IGV,saas,0.7
12588,c:43053,f:86,c:43053,2007-06-01,series-a,Norwest Venture Partners,ConteXtream,software,software,IGV,saas,0.7
12599,c:36759,f:89,c:36759,2010-03-03,series-a,Madrona Venture Group,ShopIgniter,social,social,FDN,consumer_internet,0.7
12602,c:43024,f:1497,c:43024,2006-07-19,series-a,Pequot Capital,Reflexis Systems,enterprise,enterprise,IGV,saas,0.7
12622,c:43132,f:251,c:43132,2007-02-05,series-b,The Aurora Funds,Recordant,software,software,IGV,saas,0.7
12622,c:43132,f:317,c:43132,2007-02-05,series-b,Kodiak Venture Partners,Recordant,software,software,IGV,saas,0.7
12622,c:43132,f:390,c:43132,2007-02-05,series-b,FirstMark Capital,Recordant,software,software,IGV,saas,0.7
12645,c:43164,f:245,c:43164,2007-01-08,series-a,Carmel Ventures,C-nario,software,software,IGV,saas,0.7
12645,c:43164,f:121,c:43164,2007-01-08,series-a,Opus Capital,C-nario,software,software,IGV,saas,0.7
12648,c:27388,f:2871,c:27388,2010-03-04,series-b,Care Capital,Vaxart,biotech,biotech,XBI,biotech,0.7
12667,c:43201,f:670,c:43201,2007-06-11,series-a,Advantage Capital Partners,Bizzuka,software,software,IGV,saas,0.7
12701,c:7184,f:375,c:7184,2007-02-15,series-a,Greycroft Partners,LicenseStream,enterprise,enterprise,IGV,saas,0.7
12701,c:7184,f:1535,c:7184,2007-02-15,series-a,Angel Investors LP,LicenseStream,enterprise,enterprise,IGV,saas,0.7
12701,c:7184,f:28,c:7184,2007-02-15,series-a,Village Ventures,LicenseStream,enterprise,enterprise,IGV,saas,0.7
12702,c:13730,f:1312,c:13730,2007-09-03,series-a,Grotech Ventures,Rollstream,software,software,IGV,saas,0.7
12716,c:43261,f:2478,c:43261,2007-01-30,series-b,YFM Private Equity,OchreSoft Technologies,software,software,IGV,saas,0.7
12723,c:43310,f:338,c:43310,2007-05-09,series-b,Artiman Ventures,XTRM,finance,finance,XLF,fintech,0.7
12727,c:30075,f:762,c:30075,2007-04-26,series-a,Connecticut Innovations,Retail Optimization,enterprise,enterprise,IGV,saas,0.7
12730,c:810,f:180,c:810,2007-01-29,series-a,Prism Venture Management,RatePoint,software,software,IGV,saas,0.7
12730,c:810,f:378,c:810,2007-01-29,series-a,.406 Ventures,RatePoint,software,software,IGV,saas,0.7
12744,c:16330,f:945,c:16330,2007-06-19,series-b,TVM Capital,Arteris,hardware,hardware,SOXX,semiconductors,0.7
12744,c:16330,f:461,c:16330,2007-06-19,series-b,Crescendo Ventures,Arteris,hardware,hardware,SOXX,semiconductors,0.7
12744,c:16330,f:952,c:16330,2007-06-19,series-b,Ventech,Arteris,hardware,hardware,SOXX,semiconductors,0.7
12749,c:42524,f:70,c:42524,2010-03-08,series-a,BDC Venture Capital,SeaWell Networks,software,software,IGV,saas,0.7
12749,c:42524,f:4459,c:42524,2010-03-08,series-a,Northwater Capital,SeaWell Networks,software,software,IGV,saas,0.7
12749,c:42524,f:2663,c:42524,2010-03-08,series-a,Ontario Centres of Excellence,SeaWell Networks,software,software,IGV,saas,0.7
12749,c:42524,f:8322,c:42524,2010-03-08,series-a,MaRS Investment Accelerator Fund,SeaWell Networks,software,software,IGV,saas,0.7
12761,c:43346,f:522,c:43346,2007-11-27,series-b,Split Rock Partners,Calabrio,software,software,IGV,saas,0.7
12761,c:43346,f:1768,c:43346,2007-11-27,series-b,BlueStream Ventures,Calabrio,software,software,IGV,saas,0.7
12762,c:43350,f:70,c:43350,2007-07-26,series-a,BDC Venture Capital,Gridpoint Systems,software,software,IGV,saas,0.7
12762,c:43350,f:668,c:43350,2007-07-26,series-a,Skypoint Capital,Gridpoint Systems,software,software,IGV,saas,0.7
12767,c:17076,f:1886,c:17076,2007-12-20,series-b,WHEB Partners,SensorTran,hardware,hardware,SOXX,semiconductors,0.7
12767,c:17076,f:1885,c:17076,2007-12-20,series-b,Expansion Capital Partners,SensorTran,hardware,hardware,SOXX,semiconductors,0.7
12767,c:17076,f:725,c:17076,2007-12-20,series-b,Stonehenge Capital,SensorTran,hardware,hardware,SOXX,semiconductors,0.7
12767,c:17076,f:670,c:17076,2007-12-20,series-b,Advantage Capital Partners,SensorTran,hardware,hardware,SOXX,semiconductors,0.7
12770,c:7711,f:2129,c:7711,2010-03-08,series-a,Auriga Partners,eXo,enterprise,enterprise,IGV,saas,0.7
12770,c:7711,f:2130,c:7711,2010-03-08,series-a,XAnge Private Equity,eXo,enterprise,enterprise,IGV,saas,0.7
12800,c:43418,f:573,c:43418,2010-03-09,series-a,Flagship Ventures,Eleven Biotherapeutics,biotech,biotech,XBI,biotech,0.7
12800,c:43418,f:3009,c:43418,2010-03-09,series-a,Third Rock Ventures,Eleven Biotherapeutics,biotech,biotech,XBI,biotech,0.7
12809,c:5187,f:320,c:5187,2010-09-27,series-b,Slater Technology Fund,Andera,finance,finance,XLF,fintech,0.7
12809,c:5187,f:890,c:5187,2010-09-27,series-b,Edison Ventures,Andera,finance,finance,XLF,fintech,0.7
12820,c:20464,f:420,c:20464,2007-01-08,series-a,Genesis Partners,Commex Technologies,enterprise,enterprise,IGV,saas,0.7
12820,c:20464,f:1255,c:20464,2007-01-08,series-a,Vertex Venture Capital,Commex Technologies,enterprise,enterprise,IGV,saas,0.7
12831,c:9669,f:215,c:9669,2007-05-22,series-b,Canaan Partners,ZManda,software,software,IGV,saas,0.7
12831,c:9669,f:101,c:9669,2007-05-22,series-b,BlueRun Ventures,ZManda,software,software,IGV,saas,0.7
12831,c:9669,f:1033,c:9669,2007-05-22,series-b,Helion Venture Partners,ZManda,software,software,IGV,saas,0.7
12832,c:17242,f:4667,c:17242,2007-06-07,series-b,FA Technology Ventures,OnePIN,software,software,IGV,saas,0.7
12832,c:17242,f:1618,c:17242,2007-06-07,series-b,Egan-Managed Capital,OnePIN,software,software,IGV,saas,0.7
12832,c:17242,f:375,c:17242,2007-06-07,series-b,Greycroft Partners,OnePIN,software,software,IGV,saas,0.7
12833,c:43469,f:48,c:43469,2007-06-18,series-b,Benchmark,Xoomsys,software,software,IGV,saas,0.7
12833,c:43469,f:262,c:43469,2007-06-18,series-b,DAG Ventures,Xoomsys,software,software,IGV,saas,0.7
12833,c:43469,f:248,c:43469,2007-06-18,series-b,Morgenthaler Ventures,Xoomsys,software,software,IGV,saas,0.7
12839,c:27967,f:636,c:27967,2010-03-15,series-b,Bain Capital Ventures,Rapid7,software,software,IGV,saas,0.7
12853,c:43523,f:1295,c:43523,2010-03-10,series-b,Stata Venture Partners,Nabsys,biotech,biotech,XBI,biotech,0.7
12853,c:43523,f:217,c:43523,2010-03-10,series-b,Point Judith Capital,Nabsys,biotech,biotech,XBI,biotech,0.7
12856,c:12653,f:1234,c:12653,2007-04-18,series-a,Bertelsmann Digital Media Investments,Emotive Communications,enterprise,enterprise,IGV,saas,0.7
12856,c:12653,f:814,c:12653,2007-04-18,series-a,D.E. Shaw & Co.,Emotive Communications,enterprise,enterprise,IGV,saas,0.7
12857,c:15299,f:12,c:15299,2007-02-05,series-b,Austin Ventures,SolarWinds,software,software,IGV,saas,0.7
12880,c:43591,f:2472,c:43591,2007-04-02,series-b,MPM Capital,Radius Health,biotech,biotech,XBI,biotech,0.7
12880,c:43591,f:1109,c:43591,2007-04-02,series-b,Wellcome Trust,Radius Health,biotech,biotech,XBI,biotech,0.7
